time,indentation,contact_force
0.32285899999988,97.65625,0.0790569415042095
0.327895999995235,97.65625,0.130096118312577
0.332735999996657,97.65625,0.224082574065901
0.337777000000642,97.65625,0.264327448442268
0.342658000001393,97.65625,0.192270642584873
0.347695999997086,97.65625,0.146536684826701
0.352535999998508,97.65625,0.157851195750935
0.357413999998244,97.65625,0.182274518241031
0.362413999995624,195.3125,0.152472948420367
0.367255999997724,195.3125,0.0818352002502591
0.372297000001709,195.3125,0.0990050503762308
0.377095999996527,195.3125,0.18406792224611
0.381934999997611,195.3125,0.157089146665198
0.386976000001596,97.65625,0.157384878562078
0.392015999997966,97.65625,0.199123077517399
0.396933999996691,97.65625,0.180468833874439
0.401935000001686,97.65625,0.1465127980758
0.406857000001764,0,0.114756263445618
0.411851999997452,0,0.156217796681428
0.416732999998203,781.25,0.203393706883964
0.421532000000298,781.25,0.171233758353895
0.426529999997001,1171.875,0.112698713391059
0.431613000000652,1367.1875,0.0915860251348425
0.436527999998361,1367.1875,0.0917877987534291
0.441330000001471,1660.15625,0.231088727548533
0.446371999998519,2050.78125,0.377572509592528
0.451248999997915,2050.78125,0.438657041434422
0.45629299999564,2343.75,0.598815497461447
0.461131999996724,2343.75,1.02678137887283
0.466129000000365,2636.71875,1.18877794394075
0.470970999995188,2929.6875,1.15166054026349
0.476007999997819,2929.6875,0.997197071796744
0.480888999998569,3027.34375,0.840647964370342
0.485887999995612,3027.34375,0.853042789079188
0.490766999995685,3222.65625,0.866000577367013
0.495767000000342,3222.65625,0.951590773389486
0.500645000000077,3222.65625,1.06248199984753
0.505526000000827,3222.65625,0.971916148646579
0.510567999997875,3222.65625,0.843313702011298
0.515605000000505,3222.65625,0.819742642540938
0.520524999999907,3222.65625,0.849066546273023
0.525523999996949,3222.65625,1.00604970056156
0.530403999997361,3125,1.13121394970182
0.535521999998309,3125,1.06124926383956
0.540522999996028,3125,1.23980038715916
0.54544299999543,3125,1.43701113426445
0.550445000000764,3125,1.54371564739106
0.555285999995249,3125,1.65476433367413
0.560322999997879,3125,1.77545627938285
0.565164999999979,3125,1.78729404407893
0.570042999999714,3125,1.77625336030646
0.575088999998115,3125,1.66238984597476
0.580121999999392,3125,1.50227993396704
0.585006000001158,3125,1.41400035360674
0.589843000001565,3125,1.471179798665
0.594840999998269,3125,1.53078966549948
0.599719999998342,3125,1.52154723883289
0.604799000000639,3125,1.49554672277398
0.609961000001931,3125,1.46969724773506
0.615044999998645,3125,1.43077077129776
0.620038000000932,3125,1.42368114407686
0.62492100000236,3125,1.38554898866839
0.629958999998053,3125,1.40274766084282
0.634836999997788,3125,1.52641409846739
0.639637000000221,3125,1.51440450342701
0.644636999997601,3125,1.47700846307663
0.649516999998013,3125,1.53675632421019
0.654518999996071,3125,1.52760531551838
0.659435000001395,3125,1.46630692557868
0.664434999998775,3125,1.45066122854373
0.669314999999187,3125,1.47452534735758
0.674118999995699,3125,1.49238734918251
0.679121000001032,3125,1.52884073729084
0.684037999999418,3125,1.54923529523439
0.689035999996122,3125,1.51804743008906
0.693954999995185,3125,1.45572696615815
0.698994999998831,3125,1.38339365330335
0.704034999995201,3222.65625,1.37934839688891
0.708914999995613,3222.65625,1.40721924375699
0.71391500000027,3222.65625,1.414989045894
0.71883600000001,3222.65625,1.42684126657453
0.723832999996375,3222.65625,1.41461655581999
0.728752999995777,3222.65625,1.39400322811678
0.733791999999085,3222.65625,1.43500139372755
0.738635000001523,3222.65625,1.42250764497067
0.743631999997888,3222.65625,1.38930270279734
0.748509999997623,3222.65625,1.46919603865516
0.753510999995342,3320.3125,1.45215185156374
0.758430000001681,3320.3125,1.37483453549873
0.763506999996025,3320.3125,1.44033780759931
0.768549000000348,3320.3125,1.51385930654074
0.773428000000422,3320.3125,1.51658201228948
0.778428999998141,3320.3125,1.50507474897428
0.783308999998553,3320.3125,1.47102175374805
0.788148999999976,3320.3125,1.47349007461876
0.793227000001934,3417.96875,1.54622928442065
0.798312999999325,3417.96875,1.54725337291602
0.803306000001612,3417.96875,1.50234084015579
0.808226000001014,3515.625,1.50132241707103
0.813069999996515,3515.625,1.52347399058861
0.818070000001171,3515.625,1.5264484924163
0.822952999995323,3613.28125,1.5757858357023
0.827984999996261,3613.28125,1.63936359603353
0.83282699999836,3613.28125,1.66882144041836
0.837826999995741,3613.28125,1.64915736059358
0.842705999995815,3613.28125,1.59658949013201
0.847705000000133,3613.28125,1.55621624461384
0.852663999998185,3613.28125,1.56364765852157
0.857702000001154,3613.28125,1.59102011300926
0.862707000000228,3613.28125,1.63311052902123
0.867622999998275,3613.28125,1.69106475334329
0.872471000002406,3613.28125,1.6793072976677
0.877502999996068,3613.28125,1.56834721920881
0.882519999999204,3613.28125,1.50713270815811
0.887498999996751,3613.28125,1.55857274453264
0.892584000001079,3613.28125,1.59048703232689
0.897661999995762,3613.28125,1.64451117357104
0.902663000000757,3613.28125,1.79113511494806
0.907538999999815,3613.28125,1.75282657442201
0.912421000000904,3613.28125,1.62783076515957
0.917420999998285,3613.28125,1.64835069084221
0.922300999998697,3613.28125,1.68158526396969
0.927338000001328,3613.28125,1.69778208260071
0.932339999999385,3613.28125,1.72261719485207
0.937224000001152,3613.28125,1.70736434307385
0.942059000000881,3613.28125,1.65834194302623
0.947022000000288,3613.28125,1.61431843203254
0.951937999998336,3613.28125,1.64217325517133
0.957018000000971,3613.28125,1.70524279796163
0.962059999998019,3613.28125,1.6867913326787
0.966945000000123,3710.9375,1.69532120850298
0.97193800000241,3710.9375,1.73182245048388
0.97685900000215,3710.9375,1.66756619059035
0.981856999998854,3710.9375,1.61825986788278
0.986776999998256,3808.59375,1.68414162112335
0.991735999996308,3906.25,1.75846097482998
0.996614999996382,3906.25,1.7967239632175
1.00145399999747,4003.90625,1.75979828389506
1.0062969999999,4101.5625,1.72351095151728
1.01133200000186,4101.5625,1.75417017418493
1.01637299999857,4199.21875,1.78293269643024
1.02125499999966,4199.21875,1.82142636414432
1.02621599999839,4296.875,1.88703921527879
1.03109699999914,4394.53125,1.95111865349086
1.03597299999819,4394.53125,1.95068654580894
1.04101300000184,4394.53125,2.04613025000854
1.04581499999767,4394.53125,2.14176772783605
1.05081400000199,4394.53125,2.08207804848906
1.05569499999547,4492.1875,1.94611947218047
1.06069299999945,4492.1875,1.93153876481939
1.06561099999817,4492.1875,2.01501091808456
1.07069400000182,4492.1875,2.02272093972451
1.07573099999718,4492.1875,2.02846197893872
1.08084999999846,4492.1875,2.09860834840615
1.08574699999735,4492.1875,2.06168499048715
1.09072999999626,4492.1875,1.99614453384518
1.09560999999667,4492.1875,2.06836868086906
1.10044699999708,4492.1875,2.15960783477001
1.10548700000072,4492.1875,2.12849359876886
1.11057699999947,4492.1875,2.14513869015502
1.11544599999615,4492.1875,2.21323405901861
1.12041499999759,4492.1875,2.23602236124776
1.1254059999992,4492.1875,2.25946121896349
1.13041399999929,4492.1875,2.36663643173175
1.13528999999835,4492.1875,2.41564111572891
1.14036299999862,4492.1875,2.27411565229212
1.1452019999997,4492.1875,2.15761210600979
1.15028799999709,4492.1875,2.23892831506504
1.15524799999548,4492.1875,2.2760667828515
1.16012699999555,4492.1875,2.2015053940429
1.16500699999597,4492.1875,2.19042027930715
1.17004499999894,4492.1875,2.22442914025149
1.175089999997,4492.1875,2.16017892777427
1.18019999999524,4492.1875,2.14781866087433
1.18504599999869,4492.1875,2.21975178792585
1.18988600000012,4492.1875,2.21641557475127
1.19484299999749,4492.1875,2.22065665963922
1.1998059999969,4492.1875,2.22623022169766
1.20484399999987,4492.1875,2.19356262732569
1.2098829999959,4589.84375,2.25463633431203
1.21496800000023,4589.84375,2.32108789148537
1.21984299999895,4589.84375,2.27015087604326
1.22468300000037,4687.5,2.30738835049499
1.22968299999775,4687.5,2.32945508649555
1.23464099999546,4687.5,2.23453127075904
1.23963999999978,4687.5,2.26329781513613
1.24472000000242,4687.5,2.38117827975983
1.2495609999969,4785.15625,2.40356089999817
1.25460000000021,4785.15625,2.42090313726097
1.25947900000028,4785.15625,2.38277674153497
1.26435700000002,4785.15625,2.32170303871964
1.26939699999639,4785.15625,2.35810644373828
1.27439900000172,4785.15625,2.4073522799956
1.27927700000146,4785.15625,2.37802649270356
1.28423900000053,4785.15625,2.334484311363
1.2891329999984,4785.15625,2.27432847231881
1.29428100000223,4785.15625,2.27327077137766
1.2991170000023,4785.15625,2.35281894756056
1.304197999998,4785.15625,2.36249042326101
1.30919500000164,4785.15625,2.23523801864589
1.31407799999579,4785.15625,2.22869872347072
1.31891899999755,4785.15625,2.42210652119183
1.32391500000085,4785.15625,2.47932450477948
1.32879400000093,4785.15625,2.39242345750078
1.33375499999966,4785.15625,2.34706710598568
1.33863399999973,4785.15625,2.33907503086156
1.34347300000081,4785.15625,2.34644092190705
1.34847199999786,4785.15625,2.3329860693969
1.35340500000166,4785.15625,2.29530411928354
1.35844099999667,4785.15625,2.25515520530184
1.3634699999966,4785.15625,2.27531118750821
1.36840099999972,4882.8125,2.34646841018583
1.37339100000099,4882.8125,2.37923349001312
1.3782710000014,4882.8125,2.34622611868507
1.38331099999778,4980.46875,2.34894231517081
1.38819299999886,4980.46875,2.36884866549132
1.39323299999523,5175.78125,2.346710037478
1.39807199999632,5175.78125,2.32535975711286
1.40303300000232,5371.09375,2.38547207068119
1.4079120000024,5468.75,2.45011530340921
1.41295099999843,5468.75,2.40938685146242
1.41791099999682,5566.40625,2.36027159454161
1.42291100000148,5664.0625,2.48084683122518
1.4278290000002,5664.0625,2.55899081670881
1.43278899999859,5761.71875,2.53985708259343
1.43762900000002,5761.71875,2.56732740413061
1.44242700000177,5859.375,2.57441740982305
1.44746799999848,5957.03125,2.52960471220307
1.45234499999788,5957.03125,2.56653949901419
1.4573870000022,6054.6875,2.71254511483219
1.46227199999703,6152.34375,2.75762252674292
1.46726599999965,6152.34375,2.79911593186134
1.47210800000175,6152.34375,2.83645994154686
1.4769479999959,6152.34375,2.94335862578789
1.48194499999954,6250,3.01720350656034
1.4867860000013,6250,2.94201189664488
1.49163799999951,6250,2.83467423172399
1.49666399999842,6250,2.84381873543304
1.50146200000017,6250,2.89886408787994
1.50626399999601,6250,2.89235146550346
1.51126300000033,6250,2.88931168273691
1.51618299999973,6250,2.94967065958218
1.52122599999711,6250,2.98559960476953
1.52626299999974,6250,2.97283467417884
1.53118199999881,6250,2.97692945835134
1.53618599999754,6250,3.01924659476499
1.54106399999728,6250,3.12097324563989
1.54606400000193,6250,3.13140367886352
1.55094499999541,6250,3.09851077132225
1.55577900000208,6250,3.08839650951752
1.56078100000013,6250,3.00234641572221
1.56566100000055,6250,2.98677099892175
1.57054000000062,6250,3.09540837370451
1.57553799999732,6250,3.10239665420139
1.58037699999841,6250,3.04969277141157
1.58537899999646,6250,3.01585974474941
1.59026399999857,6250,2.99887862375255
1.59525700000086,6250,2.98546562532547
1.60010099999636,6250,3.01750310687495
1.60493799999676,6250,3.01611173533077
1.60993900000176,6347.65625,2.99695378676415
1.61477899999591,6347.65625,3.02684522233959
1.61961499999597,6347.65625,3.03173696088562
1.62469699999929,6347.65625,2.97005336652391
1.62977700000192,6347.65625,2.94603326525686
1.63481499999762,6445.3125,2.99678711289274
1.63969399999769,6445.3125,3.0301432309381
1.64469499999541,6445.3125,3.05720018971607
1.64957399999548,6445.3125,3.0881342263574
1.65441599999758,6542.96875,3.08089921938385
1.65941400000156,6542.96875,3.01896091395699
1.66433400000096,6542.96875,3.0554871951949
1.66932999999699,6542.96875,3.1446890148312
1.6741750000001,6542.96875,3.10345114348527
1.67901300000085,6640.625,3.02797374493241
1.68405299999722,6640.625,3.06233897535854
1.68889399999898,6738.28125,3.10298759262747
1.69389399999636,6738.28125,3.10974114678376
1.69873299999745,6738.28125,3.19978124252268
1.70356999999785,6835.9375,3.23383688518763
1.70856999999523,6835.9375,3.28753676785523
1.713410999997,6933.59375,3.38830296756356
1.71825600000011,7031.25,3.43610258868969
1.72324800000206,7031.25,3.46570699857908
1.72816700000112,7031.25,3.54139195797359
1.73321099999885,7031.25,3.44866423416372
1.7380090000006,7031.25,3.2831131567462
1.74284900000202,7031.25,3.2128756589697
1.74784799999907,7031.25,3.2550227341756
1.75272899999982,7031.25,3.32520074581972
1.75780800000211,7031.25,3.35751723748367
1.76260799999727,7031.25,3.4068579365744
1.76756799999566,7031.25,3.44860044075854
1.77252500000031,7031.25,3.39400839716109
1.77752699999837,7031.25,3.33225119101187
1.78241700000217,7031.25,3.37596682448154
1.78748600000108,7031.25,3.53175211474418
1.79232400000183,7031.25,3.51632606565432
1.79736299999786,7031.25,3.42083089321878
1.80224199999793,7031.25,3.42835135305587
1.80724499999633,7031.25,3.44760859147323
1.81208699999843,7031.25,3.4219680010193
1.81716500000039,7031.25,3.39646227713484
1.82200400000147,7031.25,3.41212016201071
1.8269650000002,7128.90625,3.41023400956591
1.83184500000061,7128.90625,3.39728494536446
1.83688499999698,7128.90625,3.42810224468291
1.84200599999895,7226.5625,3.41228735601209
1.84689000000071,7226.5625,3.35160394438245
1.85188100000232,7226.5625,3.39289993957971
1.85676299999614,7324.21875,3.4147786165431
1.86156199999823,7324.21875,3.35202297128167
1.86640099999931,7324.21875,3.36138319743525
1.87144199999602,7421.875,3.51387677643938
1.87644,7421.875,3.51789141390123
1.88135899999907,7519.53125,3.50735512886848
1.88624100000015,7617.1875,3.57328140509532
1.89119899999787,7617.1875,3.66263784723524
1.89603999999963,7714.84375,3.67430347140788
1.90103899999667,7714.84375,3.73009812203379
1.90591899999708,7812.5,3.76332100677048
1.91075899999851,7812.5,3.78336265774245
1.91555700000026,7812.5,3.81361573837743
1.9206389999963,7910.15625,3.8311598765909
1.92563800000062,7910.15625,3.83061679106642
1.93051700000069,7910.15625,3.84778611671699
1.93543700000009,7910.15625,3.84660226693637
1.94035399999848,7910.15625,3.87024986273496
1.94519800000126,8007.8125,3.99249295553543
1.95023899999796,8007.8125,4.02425458936186
1.95507699999871,8007.8125,4.01348489470186
1.95991700000013,8007.8125,4.08818211433884
1.96487699999852,8007.8125,4.13751640480131
1.96983599999658,8007.8125,4.04114463982669
1.97483999999531,8007.8125,3.97075106245657
1.97971300000063,8007.8125,3.99468509397174
1.98471299999801,8007.8125,3.99620382363062
1.98955199999909,8007.8125,4.08284067776346
1.99435100000119,8007.8125,4.2195564932822
1.99935299999925,8007.8125,4.16393299657908
2.00423199999932,8007.8125,4.01768216761854
2.00903400000243,8007.8125,4.02139876162511
2.01383299999725,8007.8125,4.08809906924967
2.01863199999934,8007.8125,4.11301118403537
2.02362999999605,8007.8125,4.11569192238681
2.02854999999545,8007.8125,4.06690361331566
2.03354899999977,8007.8125,4.02167440253435
2.0383920000022,8007.8125,4.01681714794189
2.04334899999958,8007.8125,4.02522073928872
2.04830899999797,8007.8125,3.99218298678806
2.05334800000128,8007.8125,3.99958222818334
2.05819099999644,8007.8125,4.03651433789105
2.06319200000144,8105.46875,3.99379443637251
2.06807000000117,8105.46875,3.96729227559554
2.07290999999532,8105.46875,4.01303040108096
2.07786900000065,8105.46875,4.00876664324578
2.08274900000106,8105.46875,3.95704649960043
2.08758600000147,8203.125,3.95369928042081
2.09260299999733,8203.125,3.95107086749909
2.09742700000061,8203.125,3.9526517681172
2.10235100000136,8203.125,4.00619932105231
2.10730499999772,8203.125,4.1292655521291
2.11214800000016,8203.125,4.13426716601625
2.11722799999552,8203.125,4.05852017365936
2.12226399999781,8203.125,4.03945763686166
2.12714299999789,8203.125,4.04549947472497
2.13194600000134,8203.125,4.05868956684297
2.13694499999838,8300.78125,4.12115384328224
2.14182399999845,8300.78125,4.16776930743533
2.14682599999651,8300.78125,4.16656993221043
2.15170399999624,8300.78125,4.1246222857372
2.15654199999699,8300.78125,4.11134929189919
2.16150199999538,8300.78125,4.14609756276912
2.16638199999579,8300.78125,4.15841941126674
2.17138100000011,8300.78125,4.07103181024172
2.17622000000119,8300.78125,4.02177995419938
2.18106199999602,8300.78125,4.09801049290994
2.18590199999744,8300.78125,4.17849793586164
2.19090300000244,8300.78125,4.21236952320188
2.19574099999591,8300.78125,4.19479129397399
2.20074100000056,8300.78125,4.16779713997695
2.20562000000064,8300.78125,4.14950081335093
2.21054000000004,8300.78125,4.09712899479623
2.2155369999964,8300.78125,4.0848505480617
2.2203359999985,8300.78125,4.11118535218251
2.22513900000195,8300.78125,4.11618974295404
2.23022299999866,8300.78125,4.06171909417675
2.23521800000162,8300.78125,4.0190049763592
2.24013500000001,8300.78125,4.0736849411804
2.24493799999618,8300.78125,4.1933750130414
2.24993800000084,8398.4375,4.20136846753531
2.25477899999532,8398.4375,4.15331927498958
2.25961499999539,8398.4375,4.15229587096103
2.26465599999938,8398.4375,4.13288869920302
2.26969699999609,8398.4375,4.08962394359188
2.27458299999853,8398.4375,4.09335681317913
2.27961499999947,8398.4375,4.14536524325662
2.28449399999954,8398.4375,4.18933526946698
2.28953399999591,8398.4375,4.21285081625258
2.29442500000005,8496.09375,4.26324688471123
2.29945500000031,8496.09375,4.26772304630935
2.30434899999818,8496.09375,4.25674112438142
2.30933299999742,8496.09375,4.34059823065899
2.31417599999986,8496.09375,4.41183725901126
2.31901600000128,8496.09375,4.37774885072225
2.32401499999833,8496.09375,4.31256779656854
2.32885199999873,8496.09375,4.30005418570511
2.33369300000049,8496.09375,4.36022671428906
2.33865199999855,8496.09375,4.43119487271774
2.34353099999862,8496.09375,4.45608718496396
2.3483699999997,8496.09375,4.52794368339537
2.35332899999776,8496.09375,4.6174734433454
2.35821600000054,8496.09375,4.58096856570748
2.36305300000095,8496.09375,4.54955041734895
2.36812900000223,8496.09375,4.55917020958858
2.37317199999961,8496.09375,4.59278619140931
2.37805200000003,8496.09375,4.68165366083396
2.38305199999741,8593.75,4.76852440488669
2.38793099999748,8593.75,4.80169772059841
2.3929319999952,8593.75,4.84475190283259
2.39780800000153,8593.75,4.72095519995689
2.40280899999925,8593.75,4.5321325002696
2.40768699999899,8593.75,4.5555778996742
2.41252600000007,8593.75,4.58175905084499
2.41732599999523,8593.75,4.64716311312611
2.42233100000158,8593.75,4.77983524820678
2.42716800000198,8593.75,4.7792032808827
2.43220599999768,8593.75,4.67364033703921
2.43712599999708,8593.75,4.66847694649979
2.44212899999548,8593.75,4.70743093417206
2.44696699999622,8593.75,4.67667788071832
2.45192700000189,8593.75,4.61896546858709
2.45684700000129,8593.75,4.61201084127087
2.46184299999732,8593.75,4.66277782014112
2.46672399999807,8593.75,4.61757425495249
2.47156299999915,8593.75,4.52681609964443
2.47656299999653,8593.75,4.56895622653577
2.48148299999593,8593.75,4.65547043809753
2.48648500000127,8593.75,4.60911813691079
2.49132100000134,8593.75,4.54984241485351
2.49616499999684,8593.75,4.56458377072872
2.50112100000115,8593.75,4.60164937821212
2.5060020000019,8593.75,4.56567158258235
2.51104599999962,8593.75,4.54133207330184
2.51588199999969,8593.75,4.59158055575637
2.52072000000044,8593.75,4.62350829998174
2.52575999999681,8593.75,4.58127602311845
2.5308389999991,8593.75,4.5497583452311
2.53571899999952,8593.75,4.53944886522582
2.5405580000006,8593.75,4.51364176691062
2.54555999999866,8593.75,4.53730426575076
2.55039899999974,8593.75,4.57926380546044
2.55543699999544,8593.75,4.60824619568009
2.56031699999585,8593.75,4.59608267984813
2.56531499999983,8593.75,4.52903521735038
2.57015899999533,8593.75,4.51312098220289
2.57500099999743,8593.75,4.54682317668061
2.58011399999668,8593.75,4.51766853587113
2.58519700000033,8593.75,4.43317335550957
2.5900380000021,8593.75,4.39241539474581
2.59499599999981,8593.75,4.36454041108568
2.59987399999955,8593.75,4.42911819666172
2.60471500000131,8593.75,4.51547040738836
2.609795999997,8593.75,4.49227114052569
2.61483800000133,8593.75,4.46532652781406
2.61971400000039,8593.75,4.41682385883793
2.62471199999709,8593.75,4.37989600333159
2.62955199999851,8593.75,4.46066194639316
2.63435100000061,8593.75,4.49693784702435
2.63915599999746,8593.75,4.42154904982405
2.64415400000144,8593.75,4.43037616913056
2.64903599999525,8593.75,4.5038625645106
2.65419399999519,8593.75,4.53046763590692
2.65918899999815,8593.75,4.47766959477807
2.66410999999789,8593.75,4.39776170341232
2.6691920000012,8593.75,4.37659376684654
2.67418999999791,8593.75,4.40776961739154
2.67903400000068,8593.75,4.4168890635831
2.68387000000075,8593.75,4.42448844500695
2.68887199999881,8593.75,4.43210390221168
2.69375099999888,8593.75,4.416637748333
2.69858899999963,8593.75,4.38316883088024
2.70354699999734,8593.75,4.38111058979341
2.70847599999979,8593.75,4.44725814407034
2.71354699999938,8691.40625,4.48352762899929
2.71839299999556,8691.40625,4.47329855922897
2.7234249999965,8691.40625,4.42652595157873
2.72826799999893,8691.40625,4.41434808323947
2.7332630000019,8691.40625,4.53576333156835
2.73810799999774,8789.0625,4.6578454246572
2.74295300000085,8789.0625,4.60115257299734
2.7479469999962,8789.0625,4.49441653610344
2.75278599999729,8886.71875,4.54940138919397
2.75762799999939,8886.71875,4.64377023548754
2.7626339999988,8984.375,4.72811949933586
2.76750499999616,8984.375,4.80841980280424
2.77254299999913,8984.375,4.9543876513652
2.77738300000055,9082.03125,5.01737829947075
2.78238399999827,9082.03125,5.06165160792404
2.78730299999734,9082.03125,5.13206702995976
2.79230300000199,9179.6875,5.15837425939607
2.79718300000241,9179.6875,5.20132175509264
2.80221999999776,9179.6875,5.2901162558114
2.8070979999975,9179.6875,5.40430236015714
2.81210299999657,9179.6875,5.44736633612978
2.81694299999799,9179.6875,5.51130882821858
2.8218229999984,9179.6875,5.51221416492502
2.82682199999545,9179.6875,5.51078234010381
2.83166099999653,9179.6875,5.56638572145337
2.83662000000186,9179.6875,5.6972010671908
2.84150000000227,9179.6875,5.73173071593563
2.84634199999709,9179.6875,5.68088593442959
2.85129900000175,9179.6875,5.62610717992468
2.85617800000182,9179.6875,5.68807348757029
2.86097799999698,9179.6875,5.82296359253602
2.8658179999984,9179.6875,5.87689280147256
2.87082499999815,9179.6875,5.82356600374719
2.87569899999653,9179.6875,5.75852628716758
2.88069700000051,9179.6875,5.73327803267904
2.88557500000024,9179.6875,5.72565472238765
2.8903749999954,9179.6875,5.71406414034704
2.8953760000004,9179.6875,5.66021139181215
2.90025600000081,9179.6875,5.61930823144629
2.90529699999752,9179.6875,5.66102685031612
2.91017899999861,9179.6875,5.65845747531958
2.91517699999531,9179.6875,5.57116621543461
2.92009099999996,9179.6875,5.58422143185601
2.92509799999971,9179.6875,5.65090444088378
2.92993600000045,9179.6875,5.65919163838794
2.93477700000221,9179.6875,5.64731794748622
2.93977399999858,9179.6875,5.59682141934152
2.94465299999865,9179.6875,5.50895779617161
2.94965399999637,9179.6875,5.54212269802826
2.95449199999712,9179.6875,5.58227202848446
2.95937099999719,9179.6875,5.52772403435627
2.96437399999559,9179.6875,5.49334005865284
2.96925199999532,9179.6875,5.50723614892262
2.97429700000066,9179.6875,5.50971886760114
2.97913400000107,9179.6875,5.51512030693801
2.98409199999878,9179.6875,5.50368640094982
2.98897099999886,9179.6875,5.51462827396371
2.99381100000028,9179.6875,5.51549825491768
2.99877500000002,9179.6875,5.45701722555463
3.00364999999874,9179.6875,5.48599097702503
3.00868900000205,9179.6875,5.599273970793
3.01356999999552,9179.6875,5.59957944849432
3.01836699999694,9179.6875,5.53827093956227
3.02336900000228,9179.6875,5.45016192420005
3.02824600000167,9179.6875,5.43115687492085
3.03324900000007,9179.6875,5.42730024966373
3.03816999999981,9179.6875,5.45928612549297
3.04312799999752,9179.6875,5.46980694357671
3.04808400000184,9277.34375,5.38940525475678
3.0531289999999,9277.34375,5.39557642889061
3.05796499999997,9277.34375,5.48606270470909
3.06297199999972,9277.34375,5.43592540419752
3.0678459999981,9277.34375,5.38802264286259
3.07268599999952,9277.34375,5.45680465107557
3.07772499999555,9277.34375,5.44355995649906
3.08256499999698,9277.34375,5.37262738332001
3.08756400000129,9277.34375,5.4077223486418
3.09244400000171,9277.34375,5.44881941341425
3.09748499999841,9375,5.4500022935775
3.10232800000085,9375,5.4939371128545
3.10736299999553,9375,5.54557841888472
3.1122419999956,9375,5.53837882416868
3.11728299999959,9375,5.64121440826353
3.12212600000203,9375,5.70688724262185
3.12696499999583,9375,5.6364556238828
3.13196299999981,9375,5.63499148180368
3.13676200000191,9375,5.73327384659062
3.14180099999794,9375,5.73098595356855
3.14668199999869,9375,5.75143990666685
3.15155899999809,9375,5.79942979955788
3.15660000000207,9375,5.79049781970428
3.16143999999622,9375,5.78858411012572
3.16639900000155,9375,5.79025914791385
3.17127900000196,9375,5.75320866995106
3.17611999999644,9375,5.78329188265645
3.18116000000009,9375,5.79491130216848
3.18595999999525,9472.65625,5.72499868995618
3.19096100000024,9472.65625,5.81212396633107
3.19583899999998,9472.65625,5.93260313858933
3.20067800000106,9472.65625,5.88764103865037
3.20571699999709,9472.65625,5.84371568439122
3.21055699999852,9472.65625,5.82758998214528
3.21555599999556,9472.65625,5.75107815978882
3.22047600000224,9472.65625,5.76773941852438
3.22547499999928,9472.65625,5.86608088931614
3.23031900000205,9472.65625,5.89213518174863
